Id,IcdCodeSubBlockId,Code,Name
32B41686-A2E0-4A0A-A25F-82191050E786,95BFC2BC-6F35-4E1C-9533-119CC777F1FA,"L25.3","Unspecified contact dermatitis due to other chemical products"
0236E25A-DA28-4320-AC03-5D487BF089A8,95BFC2BC-6F35-4E1C-9533-119CC777F1FA,"L25.4","Unspecified contact dermatitis due to food in contact with skin"
1D118B54-CD58-4700-BC85-B3775BC7C723,95BFC2BC-6F35-4E1C-9533-119CC777F1FA,"L25.5","Unspecified contact dermatitis due to plants, except food"
5E030444-D900-48FF-8163-D6832AAECB24,95BFC2BC-6F35-4E1C-9533-119CC777F1FA,"L25.8","Unspecified contact dermatitis due to other agents"
A8FAFB80-F0D7-42DC-B60F-F19D2E093ADC,95BFC2BC-6F35-4E1C-9533-119CC777F1FA,"L25.9","Unspecified contact dermatitis, unspecified cause"
3ED46853-9953-4DAD-9857-7720D1339565,A7125E51-048C-4C37-B88A-B51440592DA5,"L27.0","Generalized skin eruption due to drugs and medicaments"
450DC870-84FF-44A4-8DBC-0E2BF6DBE2C8,A7125E51-048C-4C37-B88A-B51440592DA5,"L27.1","Localized skin eruption due to drugs and medicaments"
80BD5E60-A5A4-4FF7-8E80-DF34C5D642A7,A7125E51-048C-4C37-B88A-B51440592DA5,"L27.2","Dermatitis due to ingested food"
E0E828DC-E8AD-4CB3-8B9C-99B2974CF677,A7125E51-048C-4C37-B88A-B51440592DA5,"L27.8","Dermatitis due to other substances taken internally"
F67B7726-9607-4492-87EA-D86E38494E0B,A7125E51-048C-4C37-B88A-B51440592DA5,"L27.9","Dermatitis due to unspecified substance taken internally"
67F49D47-0D66-46AA-B9F1-A84BFB2E9DBE,2BB6B387-5673-45F0-BC6F-F5FFB78FFA5A,"L28.0","Lichen simplex chronicus"
9686FC7A-406F-4C1F-9AA2-948FAC826467,2BB6B387-5673-45F0-BC6F-F5FFB78FFA5A,"L28.1","Prurigo nodularis"
9089E7C3-D7BF-4B9F-B979-87A14EF43ADC,2BB6B387-5673-45F0-BC6F-F5FFB78FFA5A,"L28.2","Other prurigo"
507A4481-DCA6-4441-9EBF-99E3134A7539,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.0","Pruritus ani"
57AB4598-4917-45CC-879D-C00186743567,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.1","Pruritus scroti"
CC23AA74-741A-4EBD-8FDD-80AC294170A6,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.2","Pruritus vulvae"
1136C531-5F7F-4E68-A1C0-81E0AABBB7A7,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.3","Anogenital pruritus, unspecified"
1D61FBCC-91E6-477B-AFC8-51F106BEB083,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.8","Other pruritus"
7EB7F4BC-660B-44A4-B4FE-F8C6FE44518F,00013D8C-796A-4C68-AC22-E0BB0FEC0732,"L29.9","Pruritus, unspecified"
3483AFE4-F488-492B-BB52-D86F16AEC7A8,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.0","Psoriasis vulgaris"
CCAFB0DE-6248-41FE-A4D4-E7DD67F10BEA,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.1","Generalized pustular psoriasis"
44832AD2-D00E-4B2D-8D64-CD00ED027B1A,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.2","Acrodermatitis continua"
F77CD17A-18B7-48BB-985B-5FB4CA2048E3,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.3","Pustulosis palmaris et plantaris"
D696A65F-61EC-42AA-BCF2-C5127DACC4AB,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.4","Guttate psoriasis"
ACC76D31-2DEB-4C49-A6A5-1D259245A613,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.5","Arthropathic psoriasis"
9FCC7415-DDF7-4A70-812C-C1944404BDDB,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.8","Other psoriasis"
3102E7E6-F88A-47EA-AFAA-8D5A5BDC9374,9EFBDEB7-5548-4652-82F9-B19233722692,"L40.9","Psoriasis, unspecified"
A24822E3-8AC1-4B22-AAD4-FB68BC95FDBF,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.0","Pityriasis lichenoides et varioliformis acuta"
EC7136F7-73A7-4993-A687-1C13BA02D776,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.1","Pityriasis lichenoides chronica"
7710A479-514B-4651-9A65-BCCB08E38D23,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.2","Lymphomatoid papulosis"
C386CF69-A2E6-441D-9F07-01D3C66D7EA8,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.3","Small plaque parapsoriasis"
448DAB2E-79BD-4B78-8CF1-66417E31347C,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.4","Large plaque parapsoriasis"
C9FDEF19-31CB-4835-9979-A8EE9137F832,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.5","Retiform parapsoriasis"
30E6A2C3-1797-4C96-8F66-C2D10C53E357,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.8","Other parapsoriasis"
EEC55914-569A-4B39-853E-58E2765A4557,EB7C9AE2-D089-490A-9AFA-6DFFF2D5C346,"L41.9","Parapsoriasis, unspecified"
D4ABFB48-34A3-4208-AC9A-6A2C5B0B01B4,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.0","Hypertrophic lichen planus"
70DD34E5-7FC0-4B0B-8530-2CBCDB2CA9D8,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.1","Bullous lichen planus"
D28C3719-0282-453D-98CE-724959F9270A,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.2","Lichenoid drug reaction"
70BE1B7A-0680-4628-93BC-3BE99F5D6EB6,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.3","Subacute (active) lichen planus"
7D4B8A87-B9B3-40F0-9782-B9634AC53457,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.8","Other lichen planus"
09D56AE1-93D1-491F-8308-50779F619EF9,4284C72D-CBFF-4C6E-869B-9FF751D291A2,"L43.9","Lichen planus, unspecified"
1CF5E495-4EF0-4AA4-8C87-C334CE184F78,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.0","Pityriasis rubra pilaris"
552FF3AD-D58F-478B-BE3B-4B18E5BBD8A0,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.1","Lichen nitidus"
6AA0065C-231C-419F-B450-C9D55F4141DA,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.2","Lichen striatus"
D0E45B7A-0256-4B17-8412-CBF5332DE337,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.3","Lichen ruber moniliformis"
14A614CA-0BC8-4FC7-9FD1-2876DBB0129E,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.4","Infantile papular acrodermatitis [Giannotti-Crosti]"
565EB2B5-4146-425D-AA20-8B2C7814CC72,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.8","Other specified papulosquamous disorders"
FD09AD36-BA35-4333-A2C8-D17D34E452AD,F7D8FAB7-9727-488E-A7DB-D699F8DEFE27,"L44.9","Papulosquamous disorder, unspecified"
EB8B6218-2B77-40CD-95B7-C6D17381D5FA,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.0","Allergic urticaria"
686CFF45-4873-4497-A6FE-04A750242F6E,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.1","Idiopathic urticaria"
7E6AFB0E-D215-4434-9A24-B42564F8DE0F,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.2","Urticaria due to cold and heat"
F89BDAA5-3416-4AFD-A684-2562F96A506A,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.3","Dermatographic urticaria"
03ED2283-8A09-441C-B4C2-6BD0913BEB7D,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.4","Vibratory urticaria"
E3D3079F-EA08-4903-B83E-2153113B0170,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.5","Cholinergic urticaria"
CCD07CB9-3899-443C-A3BD-77A8E1B3B1AB,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.6","Contact urticaria"
BE81386B-CEB0-40B1-9478-D0694A4F9900,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.8","Other urticaria"
7CF0F020-32D0-45AF-A158-ED387745D7CB,228EA764-9352-419E-A7BE-BBD995D5E4E6,"L50.9","Urticaria, unspecified"
B243E198-55A4-48A2-8F61-C59DD827195E,9D914C79-A506-4049-8D19-F39B248D95A3,"L51.0","Nonbullous erythema multiforme"
4CF74AE9-EFD9-4885-A848-CD61FCE48776,9D914C79-A506-4049-8D19-F39B248D95A3,"L51.1","Bullous erythema multiforme"
74D3A12A-0B9C-4510-A855-FF1E130519D5,9D914C79-A506-4049-8D19-F39B248D95A3,"L51.2","Toxic epidermal necrolysis [Lyell]"
96FD2F10-A343-406C-9ACE-83D74B136BCA,9D914C79-A506-4049-8D19-F39B248D95A3,"L51.8","Other erythema multiforme"
D4BBB25C-3B1F-494E-865A-0488038C7C18,9D914C79-A506-4049-8D19-F39B248D95A3,"L51.9","Erythema multiforme, unspecified"
3E3FD149-9CBC-4567-AFF8-6847A6DB9EBE,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.0","Toxic erythema"
4639AA54-DED7-4CFD-9349-7370182B63A8,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.1","Erythema annulare centrifugum"
87B3D31A-34A4-4144-B247-42172583949E,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.2","Erythema marginatum"
E36251CA-2C92-47F3-9203-E8B3F44202E6,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.3","Other chronic figurate erythema"
C2F9FC18-84E5-4668-AB47-9393CBF856CA,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.8","Other specified erythematous conditions"
E45101F3-46D4-4737-AFC8-52082D2E567C,99E8164F-EADE-4160-ACDE-2DD8387C4505,"L53.9","Erythematous condition, unspecified"
248131C8-F41C-4463-AE6F-D227A2EBEF3C,1FAF1277-177F-437B-B046-3485427F565C,"L55.0","Sunburn of first degree"
A18E9C19-19B5-4ABC-BDFE-6ABCC9DD77EA,1FAF1277-177F-437B-B046-3485427F565C,"L55.1","Sunburn of second degree"
A58E2DC7-092D-4E00-9EF3-C0E1A81D0E6A,1FAF1277-177F-437B-B046-3485427F565C,"L55.2","Sunburn of third degree"
A7B4F5E7-7897-43B4-81E4-32B89D93D1C7,1FAF1277-177F-437B-B046-3485427F565C,"L55.8","Other sunburn"
5D6AB118-D071-4098-BBF1-9BD09C4DB1B2,1FAF1277-177F-437B-B046-3485427F565C,"L55.9","Sunburn, unspecified"
97FF89DC-2EA6-4C48-9755-E9968E9CC333,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.0","Drug phototoxic response"
C5CF7343-60C6-40F5-A606-1FBE891D1D0B,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.1","Drug photoallergic response"
99E5CB37-9469-417C-A89C-26DB2F986C7D,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.2","Photocontact dermatitis [berloque dermatitis]"
9A5478E2-848D-4C22-B9FB-5179A9164D72,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.3","Solar urticaria"
07DE9095-9E29-4E53-A42D-126F4A3039AF,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.4","Polymorphous light eruption"
F4EA0D59-296A-455F-B787-C6B9522F00EB,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.8","Other specified acute skin changes due to ultraviolet radiation"
DFBA0FB1-DB8B-4B48-89FF-8DBEF9E58E89,6C35E24B-57B4-49D7-98DB-C8C7BDDFAC02,"L56.9","Acute skin change due to ultraviolet radiation, unspecified"
2C21925E-4E36-403D-B66D-8B0C4B290077,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.0","Actinic keratosis"
005CD4BE-0E9E-4792-8F56-A0E5C69AD037,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.1","Actinic reticuloid"
5E8BE91E-D683-4AF3-95DE-5F71C2FB16A5,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.2","Cutis rhomboidalis nuchae"
71FF09D9-5C40-4B79-8C74-CD4080E5CDBC,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.3","Poikiloderma of Civatte"
6D03E65C-8F86-4061-8A5C-158420F04462,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.4","Cutis laxa senilis"
907B5DE3-0873-49C1-9E54-A69A98D4C450,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.5","Actinic granuloma"
FDBEE38A-0BE1-41DF-84C9-33F0F8742668,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.8","Other skin changes due to chronic exposure to nonionizing radiation"
20BF3241-66B1-48B7-A184-C769DBE51B3A,7D2E6CCD-108D-4B27-8534-0116362D5FBF,"L57.9","Skin changes due to chronic exposure to nonionizing radiation, unspecified"
B29D02F7-EFFA-46F8-9476-15D2500237E1,B1410144-47D8-4F84-A118-786FF69ECA6A,"L58.0","Acute radiodermatitis"
92D21BCF-45FD-4AE1-AD6B-6005166D4CC1,B1410144-47D8-4F84-A118-786FF69ECA6A,"L58.1","Chronic radiodermatitis"
5FDA6197-539E-4557-91BA-958B8C15A90B,B1410144-47D8-4F84-A118-786FF69ECA6A,"L58.9","Radiodermatitis, unspecified"
AC3F2869-A3BD-4EB6-B2AE-9FD412DF1DCA,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.0","Ingrowing nail"
7D6D4926-FCD1-48CA-BC57-62898CE4073B,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.1","Onycholysis"
D3AB4E5E-C7A7-4F72-BB2F-A50B206AC26F,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.2","Onychogryphosis"
AF264E7A-7BD6-4705-A7E0-B5BE505FCCE9,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.3","Nail dystrophy"
3AA3992F-354E-49CD-A3A1-2AE82456A13A,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.4","Beau's lines"
A3392F92-85BB-4455-A6DD-D9262C172DAD,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.5","Yellow nail syndrome"
8E99561E-EB52-4DD7-8F0A-B41DF6BAE080,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.8","Other nail disorders"
79EEA119-7D2C-41A8-A4B7-72AA0E7FC7EE,0194B6DA-B7C6-4D04-A232-1926E962D046,"L60.9","Nail disorder, unspecified"
0E73BC73-056A-4B05-90D5-5143EBFF32F0,B4DC8449-3447-483F-B447-520E493EEFBD,"L62.0","Clubbed nail pachydermoperiostosis"
926799AE-5754-40B1-A410-E052DA393FD7,B4DC8449-3447-483F-B447-520E493EEFBD,"L62.8","Nail disorders in other diseases classified elsewhere"
081B30D2-3CBB-4F57-986A-2888CBEED97A,6D3277B8-54AF-4BE6-9A22-93B705F8BB4B,"L63.0","Alopecia (capitis) totalis"
13D23989-C4CF-4D56-A2BE-6DDC0AE8D853,6D3277B8-54AF-4BE6-9A22-93B705F8BB4B,"L63.1","Alopecia universalis"
F3527587-B3BC-40AF-AA50-6A240C9FA6F0,6D3277B8-54AF-4BE6-9A22-93B705F8BB4B,"L63.2","Ophiasis"
C51106F3-A6CD-476E-9DDD-0639FAA891EB,6D3277B8-54AF-4BE6-9A22-93B705F8BB4B,"L63.8","Other alopecia areata"
6F6DF203-5856-4742-8102-DF5AC8188525,6D3277B8-54AF-4BE6-9A22-93B705F8BB4B,"L63.9","Alopecia areata, unspecified"
853D0ED1-9689-42A4-8147-F244EEA441AA,C20A010E-6498-4BD6-A533-9AE2306EFE1F,"L64.0","Drug-induced androgenic alopecia"
A3C5FD8A-6EBD-476C-AB58-8EBAE0B46AC5,C20A010E-6498-4BD6-A533-9AE2306EFE1F,"L64.8","Other androgenic alopecia"
CF2D0649-30C3-4178-9F8B-CF894763070D,C20A010E-6498-4BD6-A533-9AE2306EFE1F,"L64.9","Androgenic alopecia, unspecified"
1CCA8265-150F-4432-91EB-18C2CF585093,27AE7D7D-C2C5-4D46-80CE-5FAA6681CB75,"L65.0","Telogen effluvium"
0BDD2721-82AB-49D0-8652-15BF0A380BC2,27AE7D7D-C2C5-4D46-80CE-5FAA6681CB75,"L65.1","Anagen effluvium"
4201EDAE-23BF-4E71-87C6-335B045442D3,27AE7D7D-C2C5-4D46-80CE-5FAA6681CB75,"L65.2","Alopecia mucinosa"
0FF6DF10-D0C4-40B9-8355-E7F314D89AFF,27AE7D7D-C2C5-4D46-80CE-5FAA6681CB75,"L65.8","Other specified nonscarring hair loss"
2EC9FE56-189B-434D-A335-635F61010F84,27AE7D7D-C2C5-4D46-80CE-5FAA6681CB75,"L65.9","Nonscarring hair loss, unspecified"
7D2FB146-BE77-4DCA-867D-FCF3C334E69F,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.0","Pseudopelade"
D54530DD-C7E1-4A72-B19F-4AA684A01B89,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.1","Lichen planopilaris"
CA3BF78D-2CA6-4F59-A24C-D99DCE6193D8,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.2","Folliculitis decalvans"
DB2D7C97-310D-44B8-B5B9-539E6856435A,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.3","Perifolliculitis capitis abscedens"
72F12BE7-E6CA-4105-9D51-200E6222B3BB,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.4","Folliculitis ulerythematosa reticulata"
2AE774B0-53B3-4081-A610-116A27C8E074,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.8","Other cicatricial alopecia"
7F93D609-7803-4C67-829A-C4F5291AFABF,F9CB5D7F-38D6-4A7B-8CCC-9A7B6C0BAB64,"L66.9","Cicatricial alopecia, unspecified"
1C9E1B1B-BBFB-4F22-B769-5518ECDE3B9C,407C85AF-6D87-495B-9D6B-9410DE9D0AB9,"L67.0","Trichorrhexis nodosa"
F360ADA6-1EE7-4F70-AD32-B8BA33FA1FD5,407C85AF-6D87-495B-9D6B-9410DE9D0AB9,"L67.1","Variations in hair colour"
53053752-E829-4811-A7A1-8A58B9A1D2BB,407C85AF-6D87-495B-9D6B-9410DE9D0AB9,"L67.8","Other hair colour and hair shaft abnormalities"
215651AD-44B3-4F84-86A5-97D0CE3A69D9,407C85AF-6D87-495B-9D6B-9410DE9D0AB9,"L67.9","Hair colour and hair shaft abnormality, unspecified"
25D7DAB7-C75F-41AB-9C67-1631E35C0C76,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.0","Hirsutism"
6B03C1CD-8F7D-4B40-9227-42C952745ACA,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.1","Acquired hypertrichosis lanuginosa"
A4B5CB53-9DEF-4D6F-A42C-2206C97BE598,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.2","Localized hypertrichosis"
82BBACD1-EDED-4056-BF7F-11E2BA265575,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.3","Polytrichia"
A54A1366-C3A3-4D2A-8670-E887E93B0FF5,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.8","Other hypertrichosis"
33E08901-DD9C-4A8C-8D53-F940DF94AAA1,816C9D64-D2B3-4314-AB7D-2597234F2E12,"L68.9","Hypertrichosis, unspecified"
12E6058D-CBFF-4707-AF1F-903C0AD6B060,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.0","Acne vulgaris"
CCFC5A20-6509-4CFE-B60E-659CBB070BB3,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.1","Acne conglobata"
B9CC16CC-06A0-49FA-AADB-B09FA867E809,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.2","Acne varioliformis"
76EF2C9B-CDD9-453A-8AFF-637068E25B6F,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.3","Acne tropica"
6F120E87-CDAA-41B9-912F-BF91D0D1E58A,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.4","Infantile acne"
8EFC3A90-1275-4C29-9984-F26D59659F77,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.5","AcnT excoriTe des jeunes filles"
5C0B0160-6DDC-40AC-8439-D0F29D6E2998,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.8","Other acne"
84969959-1B65-40AC-B997-50D4A2BAF37A,1A5CFD45-8573-4F7A-B7AF-58BF87D5F594,"L70.9","Acne, unspecified"
B4F0E89C-AFFE-4EC8-9252-1BAA7BC0BA16,B1B9351A-5186-4135-B1C6-BEB4999770E2,"L71.0","Perioral dermatitis"
4B6AD230-DB5A-4971-BA0F-00F478BA2384,B1B9351A-5186-4135-B1C6-BEB4999770E2,"L71.1","Rhinophyma"
5B621B23-41F2-42AA-B66C-4C6A0A6180EF,B1B9351A-5186-4135-B1C6-BEB4999770E2,"L71.8","Other rosacea"
9F69E452-FC37-45C5-BFD8-3507F784F29D,B1B9351A-5186-4135-B1C6-BEB4999770E2,"L71.9","Rosacea, unspecified"
06AE82E8-7B47-4B0D-B8EA-595767178FA1,EDED089B-97C1-4F76-B1EC-220A5413A675,"L72.0","Epidermal cyst"
779E7BF5-5AF1-4739-865A-8BC5D6DB6844,EDED089B-97C1-4F76-B1EC-220A5413A675,"L72.1","Trichilemmal cyst"
C16ABFCE-9CE0-4652-B9D6-BA82C0707F16,EDED089B-97C1-4F76-B1EC-220A5413A675,"L72.2","Steatocystoma multiplex"
65DF7E90-F6E7-47C7-9AEE-ED62F3C55DDC,EDED089B-97C1-4F76-B1EC-220A5413A675,"L72.8","Other follicular cysts of skin and subcutaneous tissue"
614AA4B4-1B9C-4420-B6FC-D45DA98EBCFB,EDED089B-97C1-4F76-B1EC-220A5413A675,"L72.9","Follicular cyst of skin and subcutaneous tissue, unspecified"
52B8E3B9-21AC-4530-B99E-F7248706B13C,06A7A179-D828-4CF9-B592-E0A3D10B2356,"L73.0","Acne keloid"
619283F1-D799-4F68-A962-0F07EFC0230C,06A7A179-D828-4CF9-B592-E0A3D10B2356,"L73.1","Pseudofolliculitis barbae"
55BF6675-8B3A-434A-83F6-5FAC9AAD71B6,06A7A179-D828-4CF9-B592-E0A3D10B2356,"L73.2","Hidradenitis suppurativa"
1C9E1981-AD15-4692-BB32-4174F95BAF56,06A7A179-D828-4CF9-B592-E0A3D10B2356,"L73.8","Other specified follicular disorders"
0F1CD288-8408-473B-A43D-DACF46AD9F60,06A7A179-D828-4CF9-B592-E0A3D10B2356,"L73.9","Follicular disorder, unspecified"
918F15B8-48D8-42CB-867F-DE2421DCABAC,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.0","Miliaria rubra"
F78316AB-B579-4D11-B573-695CF284073A,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.1","Miliaria crystallina"
0CF60C87-7AEC-47BA-AEED-6FDD44931B32,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.2","Miliaria profunda"
5D6C0ECE-D1CB-4E99-9E81-A145DD5660D2,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.3","Miliaria, unspecified"
3F8E726E-8C3E-4606-905A-8E4C89B99563,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.4","Anhidrosis"
2B1CAAE9-D472-4FDC-9EFA-5C3A1BB8583C,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.8","Other eccrine sweat disorders"
59FFDC08-92E0-489B-8AD1-C2004E963B60,B2A8672F-6A5E-4AD1-BE89-25B848FCC2DE,"L74.9","Eccrine sweat disorder, unspecified"
1EFE9B4A-19BA-4BD1-BB7D-2E593656F0E7,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.0","Postinflammatory hyperpigmentation"
67D00473-97A9-4200-822C-3A9CFCA538BB,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.1","Chloasma"
511F8D3A-15B0-42E0-AE88-6648AC12EA2F,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.2","Freckles"
8A833E76-06E9-4D69-A54C-36571BB535DC,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.3","CafT au lait spots"
BD7BB7C9-BC4C-491E-AD25-AD8790B86231,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.4","Other melanin hyperpigmentation"
D27BCF71-4C21-4000-8345-60BFC9E224C3,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.5","Leukoderma, not elsewhere classified"
41DFAE54-EEAA-4A13-9F34-341CA97CD519,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.6","Other disorders of diminished melanin formation"
E7C65D74-B832-45DF-8269-0A1270DE7F6B,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.7","Pigmented purpuric dermatosis"
EAB739AC-A6E9-406B-83F6-216C3DFC375C,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.8","Other specified disorders of pigmentation"
2D7D5DCE-16E5-4CD9-A2A3-0F9EDBA89EE1,4FE2F1E2-2D50-4512-B312-0AC89CF69829,"L81.9","Disorder of pigmentation, unspecified"
21E17A56-8D48-4D95-9E23-5883360032BB,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.0","Acquired ichthyosis"
73E3D2F8-40C3-41B0-9351-B0B98E26A230,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.1","Acquired keratosis [keratoderma] palmaris et plantaris"
AD24FDFC-CCF5-4BE9-B091-BE6E165B6850,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.2","Keratosis punctata (palmaris et plantaris)"
9CE41EBC-97D3-4CE6-8AE7-FF57F204DBD0,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.3","Xerosis cutis"
26DF21BB-9DBF-44A8-A2BF-E1D0A653F1D6,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.8","Other specified epidermal thickening"
57444E62-67FC-48BB-B46D-A723D8046FDF,9FCBA291-E5FD-4146-84ED-257CA263CAEB,"L85.9","Epidermal thickening, unspecified"
C5D5F0BB-50C6-4679-9871-BD10189653B6,CD6F178F-B898-428A-BAAF-D672F3034CCE,"L87.0","Keratosis follicularis et parafollicularis in cutem penetrans [Kyrle]"
DC550598-D953-4F73-94F0-3C29E466FF23,CD6F178F-B898-428A-BAAF-D672F3034CCE,"L87.1","Reactive perforating collagenosis"
CD9B4BC9-862C-414E-84FA-28E1B77F6545,CD6F178F-B898-428A-BAAF-D672F3034CCE,"L87.2","Elastosis perforans serpiginosa"
076100E9-C3D4-41E6-B129-D7077C5A6C7F,CD6F178F-B898-428A-BAAF-D672F3034CCE,"L87.8","Other transepidermal elimination disorders"
BCD1292B-4C4C-4A22-B7D1-9169FB6288F1,CD6F178F-B898-428A-BAAF-D672F3034CCE,"L87.9","Transepidermal elimination disorder, unspecified"
0AABEEB9-EB9D-4596-9C09-4D3905BFA755,DEEBBB3C-FCBC-406F-A911-F4342B69B482,"L90.0","Lichen sclerosus et atrophicus"
3D26AF3C-90B1-4D0C-9246-2E86D779A265,DEEBBB3C-FCBC-406F-A911-F4342B69B482,"L90.1","Anetoderma of Schweninger-Buzzi"
