Id,IcdCodeBlockId,Code,Name
37FA8898-9C0B-456C-8620-9F5C2C4B5166,CA2BA9E4-7914-48EB-A929-1C0A623319C9,T64,"Toxic effect of aflatoxin and other mycotoxin food contaminants"
B71E3104-3500-43A3-9BD1-A659E4DA846D,CA2BA9E4-7914-48EB-A929-1C0A623319C9,T65,"Toxic effect of other and unspecified substances"
5703D3BB-2264-4DA5-86BE-56FC8FF9026F,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T66,"Unspecified effects of radiation"
482A15E3-532A-4B30-A350-D701D4898E83,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T67,"Effects of heat and light"
8AEBF3B6-D1C0-4466-B434-CC7C2FA834C0,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T68,"Hypothermia"
7EADCC7E-743D-4760-9EFA-E5E5C91846A6,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T69,"Other effects of reduced temperature"
F9772B2D-2C71-4624-A271-F2E040A9B610,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T70,"Effects of air pressure and water pressure"
EA97D8DB-24E9-4057-AA26-047592CCC969,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T71,"Asphyxiation"
398DEA85-E716-4E6A-90FD-D56A7802242E,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T73,"Effects of other deprivation"
6C9D9496-9624-41B0-BB5A-904A1675D7E6,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T74,"Maltreatment syndromes"
8B00ADE5-AFE3-4A83-AAC5-1F93803AECF9,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T75,"Effects of other external causes"
F0447775-71E3-4DF9-991C-5CADEAEFD5C5,9359AFE8-AE8D-4746-BDA5-783A6028F5D9,T78,"Adverse effects, not elsewhere classified"
B9E15CE6-C6CC-4FC0-949B-B9A0D921307F,1D90D8AC-8EDB-4BCC-B813-D666F86B3603,T79,"Certain early complications of trauma, not elsewhere classified"
D7ADED43-022A-4CBE-B102-3FE5ED175B69,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T80,"Complications following infusion, transfusion and therapeutic injection"
B1CB9D15-6E62-4B5C-9D5E-D0C0E886BC5B,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T81,"Complications of procedures, not elsewhere classified"
038E2FAC-C216-4F7A-A71F-8562087DAA38,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T82,"Complications of cardiac and vascular prosthetic devices, implants and grafts"
585D8FA0-A46C-4B66-BEF0-AC31D3BC6E6F,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T83,"Complications of genitourinary prosthetic devices, implants and grafts"
EC08CDB9-233C-4B82-AAFB-998C46C4689A,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T84,"Complications of internal orthopaedic prosthetic devices, implants and grafts"
05E6EDE8-4DEE-4F30-8038-D343F51684A5,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T85,"Complications of other internal prosthetic devices, implants and grafts"
FD75B031-41AD-4943-BCCA-40C9E6544DA8,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T86,"Failure and rejection of transplanted organs and tissues"
AF576F9E-0ADF-4AA6-933F-9A5B6C470BB6,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T87,"Complications peculiar to reattachment and amputation"
6A738BF3-B91A-41EB-9BE8-FE70AD01B947,D13BA688-22E0-4DB3-B672-13EEB0D85D19,T88,"Other complications of surgical and medical care, not elsewhere classified"
18EE8FAA-0418-4967-876C-F0D8A4C44C8A,98D808E6-B8E4-4616-A613-CB50C41C17C0,T90,"Sequelae of injuries of head"
87769203-B9C5-4271-919F-1EAB0E6B5A2D,98D808E6-B8E4-4616-A613-CB50C41C17C0,T91,"Sequelae of injuries of neck and trunk"
46F61030-3241-4519-A005-F100BEEF22A5,98D808E6-B8E4-4616-A613-CB50C41C17C0,T92,"Sequelae of injuries of upper limb"
09B0F0FA-20BD-42B8-B406-81E5DC874C1F,98D808E6-B8E4-4616-A613-CB50C41C17C0,T93,"Sequelae of injuries of lower limb"
49B9582D-8234-46F6-8E56-FC98665BAB83,98D808E6-B8E4-4616-A613-CB50C41C17C0,T94,"Sequelae of injuries involving multiple and unspecified body regions"
E218A034-901E-4733-992A-19B682DE2370,98D808E6-B8E4-4616-A613-CB50C41C17C0,T95,"Sequelae of burns, corrosions and frostbite"
CB02F254-37B4-43DB-8155-BF41DC2449E2,98D808E6-B8E4-4616-A613-CB50C41C17C0,T96,"Sequelae of poisoning by drugs, medicaments and biological substances"
DB7A3CA1-93ED-4701-835D-1D854C05F6B5,98D808E6-B8E4-4616-A613-CB50C41C17C0,T97,"Sequelae of toxic effects of substances chiefly nonmedicinal as to source"
71D8325B-5333-42DB-9979-4D066E7E381D,98D808E6-B8E4-4616-A613-CB50C41C17C0,T98,"Sequelae of other and unspecified effects of external causes"
45B5C267-7C5E-45D7-A20B-D550487DB304,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V01,"Pedestrian injured in collision with pedal cycle"
AB0C48CA-E3C3-44FA-B91E-69EB39578DA1,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V02,"Pedestrian injured in collision with two- or three-wheeled motor vehicle"
45CA7526-9988-44C5-95EA-B71A916D6A5F,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V03,"Pedestrian injured in collision with car, pick-up truck or van"
949F1EC1-AA15-411F-8458-5F106A65076E,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V04,"Pedestrian injured in collision with heavy transport vehicle or bus"
7834A441-D5F5-408C-B379-AEBA4DB0CEB4,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V05,"Pedestrian injured in collision with railway train or railway vehicle"
AE78FF8F-DFAA-4BC9-895F-217D0BEE48E5,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V06,"Pedestrian injured in collision with other nonmotor vehicle"
4C242579-4EC2-4E72-85EC-C5784E04E493,CE2C4FD6-18F4-4676-932D-6035D60F92E9,V09,"Pedestrian injured in other and unspecified transport accidents"
F7D1A1D9-AC67-4E3C-BC85-8CF9D47B8AD9,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V10,"Pedal cyclist injured in collision with pedestrian or animal"
8B8D1941-3856-4971-AF3F-6DE6DF8CFB46,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V11,"Pedal cyclist injured in collision with other pedal cycle"
9F5D2DA3-618F-48CF-9B42-06333E3DF262,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V12,"Pedal cyclist injured in collision with two- or three-wheeled motor vehicle"
5937E68C-8DC3-45BD-8CA1-6FFDA25C6690,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V13,"Pedal cyclist injured in collision with car, pick-up truck or van"
91B94930-29B2-460E-8497-B26966F411EF,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V14,"Pedal cyclist injured in collision with heavy transport vehicle or bus"
60CAFA16-3218-410C-928E-3AC8C225264D,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V15,"Pedal cyclist injured in collision with railway train or railway vehicle"
D63F156A-B101-43FD-A6D5-F15E2BF6F1E8,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V16,"Pedal cyclist injured in collision with other nonmotor vehicle"
E1C645BC-9CCA-4C8D-859F-E4BD66F42B88,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V17,"Pedal cyclist injured in collision with fixed or stationary object"
072812DA-3706-4305-884C-E447A9E7EBE1,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V18,"Pedal cyclist injured in noncollision transport accident"
178169CA-F0D8-4E20-93CB-FFC3D43246C4,617AA8CB-311C-4006-BBC4-2AEA8BA7B37E,V19,"Pedal cyclist injured in other and unspecified transport accidents"
44230010-65F2-44F3-A88F-AEB6716DE4DB,CE001071-A3C9-4C21-B450-22DED3249789,V20,"Motorcycle rider injured in collision with pedestrian or animal"
C6472F0B-FF5A-4C5A-A844-033EA29189E2,CE001071-A3C9-4C21-B450-22DED3249789,V21,"Motorcycle rider injured in collision with pedal cycle"
26760625-FD7B-40E3-92C7-D0D89F1B2CAC,CE001071-A3C9-4C21-B450-22DED3249789,V22,"Motorcycle rider injured in collision with two- or three-wheeled motor vehicle"
9480AB0C-D8BA-4EC5-8AFE-5D735CD81AA5,CE001071-A3C9-4C21-B450-22DED3249789,V23,"Motorcycle rider injured in collision with car, pick-up truck or van"
40A408FF-3425-4B68-BBAC-7591B4BB4D9C,CE001071-A3C9-4C21-B450-22DED3249789,V24,"Motorcycle rider injured in collision with heavy transport vehicle or bus"
1D9E70B2-D925-4D68-B82A-3877A08DEE40,CE001071-A3C9-4C21-B450-22DED3249789,V25,"Motorcycle rider injured in collision with railway train or railway vehicle"
E20E55BB-6807-4DB9-94D6-7AF9353467A4,CE001071-A3C9-4C21-B450-22DED3249789,V26,"Motorcycle rider injured in collision with other nonmotor vehicle"
97D5A584-3C48-4D14-8D00-D21F78FFC42F,CE001071-A3C9-4C21-B450-22DED3249789,V27,"Motorcycle rider injured in collision with fixed or stationary object"
07BBFF3F-F83B-4840-9D00-30DA5B3291D2,CE001071-A3C9-4C21-B450-22DED3249789,V28,"Motorcycle rider injured in noncollision transport accident"
4B02AF22-87DA-4669-85BB-F69DC05163A5,CE001071-A3C9-4C21-B450-22DED3249789,V29,"Motorcycle rider injured in other and unspecified transport accidents"
1A8430FE-F290-42A8-9419-38BCE5868A68,0C1EE525-4E6F-48AA-A141-F05212877679,V30,"Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal"
31D96964-7777-4101-ACE8-8D3DD736527C,0C1EE525-4E6F-48AA-A141-F05212877679,V31,"Occupant of three-wheeled motor vehicle injured in collision with pedal cycle"
1487AA3C-DF4E-4317-9258-26315AEF7AAE,0C1EE525-4E6F-48AA-A141-F05212877679,V32,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle"
062FCED2-7FC9-4950-81AF-CF9AA48982EF,0C1EE525-4E6F-48AA-A141-F05212877679,V33,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van"
C84ABA3F-2711-492C-8FD9-876BAD48702A,0C1EE525-4E6F-48AA-A141-F05212877679,V34,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus"
2B39F1D0-787D-4666-966F-A04B25E06677,0C1EE525-4E6F-48AA-A141-F05212877679,V35,"Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle"
6402732A-C73B-4F2F-94F0-1E5034230BF0,0C1EE525-4E6F-48AA-A141-F05212877679,V36,"Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle"
D024AD94-D7BB-4D6F-B8BF-B771CC925904,0C1EE525-4E6F-48AA-A141-F05212877679,V37,"Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object"
6C5389F1-F634-40E0-A6F3-C35F22626824,0C1EE525-4E6F-48AA-A141-F05212877679,V38,"Occupant of three-wheeled motor vehicle injured in noncollision transport accident"
3E4A6D1F-907E-434A-BEB2-C438584F6734,0C1EE525-4E6F-48AA-A141-F05212877679,V39,"Occupant of three-wheeled motor vehicle injured in other and unspecified transport accidents"
241B9390-B49B-4001-B698-29524A0FDEA6,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V40,"Car occupant injured in collision with pedestrian or animal"
74B23753-EED8-4AB3-B576-88DE7259829F,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V41,"Car occupant injured in collision with pedal cycle"
2F8E123E-488E-4DDD-B6AC-8706080787D9,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V42,"Car occupant injured in collision with two- or three-wheeled motor vehicle"
E5969B49-7CA6-4096-8622-67F33E0C6C73,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V43,"Car occupant injured in collision with car, pick-up truck or van"
F4DC7BC7-29AF-4472-B2C8-15D7D98B98B7,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V44,"Car occupant injured in collision with heavy transport vehicle or bus"
6EEE778E-3643-4711-92D7-7ABFBDC9EA67,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V45,"Car occupant injured in collision with railway train or railway vehicle"
251D616E-5750-4096-8C1A-DDBE7C5B8D5F,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V46,"Car occupant injured in collision with other nonmotor vehicle"
F50CECFE-F9D4-4060-8F7F-D2C90CE7BAD3,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V47,"Car occupant injured in collision with fixed or stationary object"
55AEAAFF-7290-4068-9CF1-AB8A3B8742B9,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V48,"Car occupant injured in noncollision transport accident"
3BD3067E-6160-499C-BC2C-3956E7D7D598,CB69838D-9B6F-4B40-9DB3-F033D49597A4,V49,"Car occupant injured in other and unspecified transport accidents"
FC06714B-BAE0-4640-85CA-BBFCD609F05D,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V50,"Occupant of pick-up truck or van injured in collision with pedestrian or animal"
DBAB0FE0-20CC-4499-A499-0682530DC45C,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V51,"Occupant of pick-up truck or van injured in collision with pedal cycle"
20DF94B0-FEFC-4080-B591-BE9F3EFFF6B3,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V52,"Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle"
FD1190C5-F677-4E06-A757-D56DB9A80FF6,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V53,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van"
F52DA2FD-0ECF-4E2A-ADE1-5AA3FEC8AB73,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V54,"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus"
8F55F8F1-7F98-497C-B417-B795D24F55D7,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V55,"Occupant of pick-up truck or van injured in collision with railway train or railway vehicle"
454BDB21-8326-4DFA-9C38-39C9D97FCCD9,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V56,"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle"
34A24BD6-2182-45A6-83FF-891DDF150FCD,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V57,"Occupant of pick-up truck or van injured in collision with fixed or stationary object"
7EF09099-3716-4C88-890A-28FC883A9277,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V58,"Occupant of pick-up truck or van injured in noncollision transport accident"
0BB10E96-FC1A-4F10-A211-0A468AE79D2B,21400D13-C6B1-4290-91FE-2DA76CACDCDF,V59,"Occupant of pick-up truck or van injured in other and unspecified transport accidents"
2FB7A9C7-CD9F-439B-A5B9-17678728E1B9,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V60,"Occupant of heavy transport vehicle injured in collision with pedestrian or animal"
E0935763-4288-483B-8F83-D9156EE6A631,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V61,"Occupant of heavy transport vehicle injured in collision with pedal cycle"
57086ABC-B802-4A8E-A29B-C78FB688E4C7,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V62,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle"
B6987C3D-7B57-4CBE-8B42-EA1FB2733470,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van"
0F946FAB-6C50-47C9-8D42-89760CA457E2,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V64,"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus"
CFAEFD47-4312-4E4A-8C46-8F84113F5DAD,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V65,"Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle"
50D29BCC-1CCC-4EB3-BB5E-944769EBB852,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V66,"Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle"
F3072DB0-2FA5-45ED-9233-3027ABBADE46,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V67,"Occupant of heavy transport vehicle injured in collision with fixed or stationary object"
F6C04722-7DB5-4C31-A743-D4044FB96F3D,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V68,"Occupant of heavy transport vehicle injured in noncollision transport accident"
7066D2A6-19C0-4EF6-BC1E-2ED1B566FC42,096E8342-173A-46B0-A2BE-5389F5DDEB6A,V69,"Occupant of heavy transport vehicle injured in other and unspecified transport accidents"
86FAB104-2023-40D9-93F1-0E1C82D832B4,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V70,"Bus occupant injured in collision with pedestrian or animal"
94016E6D-510C-4D05-A278-91E4EF6A52A7,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V71,"Bus occupant injured in collision with pedal cycle"
D5633356-D80B-4831-9AAD-82126D10209B,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V72,"Bus occupant injured in collision with two- or three-wheeled motor vehicle"
ADA457B2-562D-4E0A-8650-A20F98799495,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V73,"Bus occupant injured in collision with car, pick-up truck or van"
16CC96B6-8FD0-4095-BD2D-AA82F3498AC2,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V74,"Bus occupant injured in collision with heavy transport vehicle or bus"
75E0327B-30E9-4F20-9B3C-ACDFB8FAED2B,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V75,"Bus occupant injured in collision with railway train or railway vehicle"
ECCFC0A5-3172-47AD-8E8D-491B0ED74C3D,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V76,"Bus occupant injured in collision with other nonmotor vehicle"
8AEFF8F7-0773-433B-B479-C07E068FB0CE,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V77,"Bus occupant injured in collision with fixed or stationary object"
036FAEE0-9324-423D-95B0-71DA69ADD0C1,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V78,"Bus occupant injured in noncollision transport accident"
15B54333-634A-41F4-81D4-1D955B72D2F2,6A78F51C-4E27-4CC9-8D7E-5091E357BB17,V79,"Bus occupant injured in other and unspecified transport accidents"
18C84357-396A-4F69-9755-FAED4BFA43E3,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V80,"Animal-rider or occupant of animal-drawn vehicle injured in transport accident"
8926808C-738E-46FC-9EEB-28D4AD003007,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V81,"Occupant of railway train or railway vehicle injured in transport accident"
305FBFE8-AEA7-4221-8872-221D2D8F8C7E,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V82,"Occupant of streetcar injured in transport accident"
5247C73E-9108-4C19-95B5-B577967E32D3,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V83,"Occupant of special vehicle mainly used on industrial premises injured in transport accident"
091A8B96-AAC8-4436-8102-3E3E3692F01F,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V84,"Occupant of special vehicle mainly used in agriculture injured in transport accident"
60FAB7EC-F8BD-49A0-92BF-13D33AA6470C,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V85,"Occupant of special construction vehicle injured in transport accident"
35AE65F8-0007-45F2-8F40-DD73764CC49C,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V86,"Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident"
69C9629D-1E30-47C6-B9D6-7AA4D427F3FB,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V87,"Traffic accident of specified type but victim's mode of transport unknown"
1257017F-1734-41CD-806D-61508126B5D5,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V88,"Nontraffic accident of specified type but victim's mode of transport unknown"
E7423AE0-5303-4AE3-9034-9D691847D4C8,A5C2E1C2-7588-4958-9AA2-9DE96521C169,V89,"Motor- or nonmotor-vehicle accident, type of vehicle unspecified"
E81F4A18-90F9-4321-B3C1-C646F223CCC3,A0D798DD-D8DA-467E-89D6-47FE6C459412,V90,"Accident to watercraft causing drowning and submersion"
A28887CA-9DE7-47FA-A807-2316F862DE7E,A0D798DD-D8DA-467E-89D6-47FE6C459412,V91,"Accident to watercraft causing other injury"
C6FAC5DA-C9A3-42C7-9CBB-390F27E86F60,A0D798DD-D8DA-467E-89D6-47FE6C459412,V92,"Water-transport-related drowning and submersion without accident to watercraft"
C0075D73-45DD-4EC9-ACF1-0511EAD57DCD,A0D798DD-D8DA-467E-89D6-47FE6C459412,V93,"Accident on board watercraft without accident to watercraft, not causing drowning and submersion"
1EE030C6-7ED6-46BF-AE43-E843B64447AE,A0D798DD-D8DA-467E-89D6-47FE6C459412,V94,"Other and unspecified water transport accidents"
D2FE70EB-112C-4157-82AC-B8F52ADC1AD6,BEB900A4-74CD-4364-8FBF-5AB7F419F3C2,V95,"Accident to powered aircraft causing injury to occupant"
AAE63AEB-0B01-4833-A4ED-60207F30542E,BEB900A4-74CD-4364-8FBF-5AB7F419F3C2,V96,"Accident to nonpowered aircraft causing injury to occupant"
28A4041A-E6AC-4DC8-82A6-429D9D2703DB,BEB900A4-74CD-4364-8FBF-5AB7F419F3C2,V97,"Other specified air transport accidents"
9BFEFF6C-9445-4513-A481-8614E2317DC8,D31E8EF1-6D07-48FE-B628-6829F655482F,V98,"Other specified transport accidents"
B08751E8-CE09-4278-A93D-817FCC113C95,D31E8EF1-6D07-48FE-B628-6829F655482F,V99,"Unspecified transport accident"
1F521A78-0CE7-4E2B-A36A-5993725940C0,53C50F1E-63AF-40E0-85F9-37033DF19C10,W00,"Fall on same level involving ice and snow"
72E74D4C-C33E-46DD-9CBF-E05AB1C81F24,53C50F1E-63AF-40E0-85F9-37033DF19C10,W01,"Fall on same level from slipping, tripping and stumbling"
4B7A13C8-8640-4910-8249-746C183F28EC,53C50F1E-63AF-40E0-85F9-37033DF19C10,W02,"Fall involving ice-skates, skis, roller-skates or skateboards"
2CA19EC8-FE2D-410D-8A2D-57DAEEF2BDE8,53C50F1E-63AF-40E0-85F9-37033DF19C10,W03,"Other fall on same level due to collision with, or pushing by, another person"
FA0C7CB9-3B79-492D-ABFF-69EF47BECA92,53C50F1E-63AF-40E0-85F9-37033DF19C10,W04,"Fall while being carried or supported by other persons"
8E03EAFC-6F55-4F1B-83C7-43A2F20D79D2,53C50F1E-63AF-40E0-85F9-37033DF19C10,W05,"Fall involving wheelchair"
7A9EBACA-C9C0-4CC2-A3EC-21EF5B196A71,53C50F1E-63AF-40E0-85F9-37033DF19C10,W06,"Fall involving bed"
4D8E8018-04EA-43C5-A889-FF915DBCCED2,53C50F1E-63AF-40E0-85F9-37033DF19C10,W07,"Fall involving chair"
873C53CE-B12B-42BC-9458-E669D673F096,53C50F1E-63AF-40E0-85F9-37033DF19C10,W08,"Fall involving other furniture"
29B2AA94-899B-4B1C-83A1-72B46BDEB68E,53C50F1E-63AF-40E0-85F9-37033DF19C10,W09,"Fall involving playground equipment"
6283FFCF-8276-45F6-AC37-B31B3764F5C7,53C50F1E-63AF-40E0-85F9-37033DF19C10,W10,"Fall on and from stairs and steps"
037B90E7-08B3-4B2D-A965-9EABA3190484,53C50F1E-63AF-40E0-85F9-37033DF19C10,W11,"Fall on and from ladder"
1E78F9D4-E476-4C32-8C70-A3499139235E,53C50F1E-63AF-40E0-85F9-37033DF19C10,W12,"Fall on and from scaffolding"
D6107420-C7CA-407F-960F-C3A5692084B4,53C50F1E-63AF-40E0-85F9-37033DF19C10,W13,"Fall from, out of or through building or structure"
950752AF-9FF5-4B20-BE29-6FF8F6BB1D8B,53C50F1E-63AF-40E0-85F9-37033DF19C10,W14,"Fall from tree"
E4A6FF26-7B7C-4696-9CA2-E0B016BBEFD4,53C50F1E-63AF-40E0-85F9-37033DF19C10,W15,"Fall from cliff"
B92409CC-2FD4-48BD-A83D-C06A814CAE02,53C50F1E-63AF-40E0-85F9-37033DF19C10,W16,"Diving or jumping into water causing injury other than drowning or submersion"
DB3A5407-15C8-4F7B-A974-8A2D76630141,53C50F1E-63AF-40E0-85F9-37033DF19C10,W17,"Other fall from one level to another"
09BAE9D2-DAB1-42CB-8B69-704D1AE28557,53C50F1E-63AF-40E0-85F9-37033DF19C10,W18,"Other fall on same level"
C1C4E14E-CC30-490A-B3E5-5255FB881B3F,53C50F1E-63AF-40E0-85F9-37033DF19C10,W19,"Unspecified fall"
FB97A4CC-FA18-4A39-9AFE-FFFC478EC43F,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W20,"Struck by thrown, projected or falling object"
7CD8FDAD-5ADD-402E-B995-7F7CBF386ACB,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W21,"Striking against or struck by sports equipment"
F2F418DE-B59E-48B0-AD1A-8638729EE5B5,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W22,"Striking against or struck by other objects"
C46925BD-F583-4FE2-B456-EE96710C479A,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W23,"Caught, crushed, jammed or pinched in or between objects"
F66210FD-F55F-4264-A831-869543C6FFB7,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W24,"Contact with lifting and transmission devices, not elsewhere classified"
02D085FF-6E85-4118-B7C4-4927B2E71EC3,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W25,"Contact with sharp glass"
1E405731-DB1B-4E75-892C-EA114CC7C6BF,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W26,"Contact with knife, sword or dagger"
DFC62579-D517-4E52-907A-F94BB80DB0A1,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W27,"Contact with nonpowered hand tool"
48350B10-F5FA-46D5-BC06-2A3CCC727C57,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W28,"Contact with powered lawnmower"
A5F26B53-D462-44B5-B8EE-FE961E671C49,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W29,"Contact with other powered hand tools and household machinery"
D359C89F-8FCE-4BB0-B87A-634C4C95F93C,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W30,"Contact with agricultural machinery"
BC67942A-F149-4800-8A45-0EE326A10E1C,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W31,"Contact with other and unspecified machinery"
A23A21C4-F2EC-401D-9E8C-5543F0027F6D,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W32,"Handgun discharge"
7E215CAF-BBD9-44A8-9AF4-3C7B2B25B6B5,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W33,"Rifle, shotgun and larger firearm discharge"
C5FACCB0-3579-4E37-8126-629A1AC9FCD7,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W34,"Discharge from other and unspecified firearms"
71A9EEA2-9486-4ACB-8814-E66D09825AD7,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W35,"Explosion and rupture of boiler"
20B532DA-02F6-46C4-B221-00223179AD2B,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W36,"Explosion and rupture of gas cylinder"
2322EA84-2882-4C60-9724-C576C8095321,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W37,"Explosion and rupture of pressurized tyre, pipe or hose"
35BF3515-88B6-498D-B8B4-D874861114A5,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W38,"Explosion and rupture of other specified pressurized devices"
1155F030-B7EC-4A6E-BCD1-E4D3CB63BA07,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W39,"Discharge of firework"
7718E863-62BB-4294-9188-292A9248070A,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W40,"Explosion of other materials"
107AB89B-808B-4501-B108-CE06BEB3601D,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W41,"Exposure to high-pressure jet"
A7437718-4ED4-4699-B75E-53C83EB75F8B,F3D9D350-104F-4879-A9A0-4C70C68FC4F6,W42,"Exposure to noise"
