Id,Name,DisplayName,ItemTypeId,ItemSubTypeId,ItemCode,ItemDescription,Abbreviation,Type
28D0A0F7-EDCC-4176-BA09-F65F3049E0C5,'N/A-KIDNEY DISH METALLIC LEWA LARGE','N/A-KIDNEY DISH METALLIC LEWA LARGE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,4403,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
0EEDA62E-BB0F-4656-A48B-339AE1C91CCD,'N/A-MAYO SCISSORS STRAIGHT LEWA 14CM','N/A-MAYO SCISSORS STRAIGHT LEWA 14CM',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,4404,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5BDC1446-F290-4515-8196-7F7124127623,'N/A-STERILIZING POUCH GOK  KIT','N/A-STERILIZING POUCH GOK  KIT',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3395,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
FC671C50-08C8-43F7-A8CA-48ED170284DB,'NACL-NORMAL SALINE NASAL LEWA DROPS','NACL-NORMAL SALINE NASAL LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,0D3C2403-C404-4085-BB2F-0D858C84938D,1993,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7CF36D10-7919-490E-AEDF-D472AC63121A,'NACL-SALINE NASAL DROPS LEWA DROPS','NACL-SALINE NASAL DROPS LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,0D3C2403-C404-4085-BB2F-0D858C84938D,1453,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1C3C3A8D-5383-427B-8E50-4ED22DEC9A50,'NAPROXEN-ALEVE TABS DONOR 220MG','NAPROXEN-ALEVE TABS DONOR 220MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A3B49510-49FA-48D3-A1E1-579501EA1121,2268,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CAF3E6F5-EECE-47BE-9BF1-2B7824D3935A,'NASAL PRONGS-OXYGEN PAED LEWA KIT','NASAL PRONGS-OXYGEN PAED LEWA KIT',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,8417,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
32E81FB7-28AA-4EE0-91B5-2F2DE9839D91,'NEBULIZING MASK-ADULT LEWA PIECE','NEBULIZING MASK-ADULT LEWA PIECE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,8418,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D5889389-DA28-4418-BB07-6356C340455D,'NEBULIZING MASK-NEBULIZING ADULT GOK KIT','NEBULIZING MASK-NEBULIZING ADULT GOK KIT',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3393,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C5B4D578-38F8-473D-B54A-582BD0B7D9F3,'NEBULIZING MASK-NEBULIZING PAED GOK KIT','NEBULIZING MASK-NEBULIZING PAED GOK KIT',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3394,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D9CD54AB-9CCF-4CD1-9B9E-B28170D60B3B,'NEEDLES AND SYRINGES-NEEDLE DISPOSABLE ALL SIZES  ','NEEDLES AND SYRINGES-NEEDLE DISPOSABLE ALL SIZES  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,834,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8CB0938B-ADE4-4540-B7C2-C8161DEC67BA,'NEEDLES AND SYRINGES-SYRINGE 60CC  ','NEEDLES AND SYRINGES-SYRINGE 60CC  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,847,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8B0A44CD-5FB3-414D-83AB-183B97776232,'NEOMYCIN/BACITRACIN/POLYMYXIN B/HYDROCORTISONE-NEOSPORIN OINTMENT DONOR TUBE','NEOMYCIN/BACITRACIN/POLYMYXIN B/HYDROCORTISONE-NEOSPORIN OINTMENT DONOR TUBE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,3291,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A764D171-CB30-44E3-BA52-5869F1C3E1CC,'NEOMYCIN/BACITRACIN/POLYMYXIN B/HYDROCORTISONE-TRIPLE ANTIBIOTIC OINTMENT DONOR TUBE','NEOMYCIN/BACITRACIN/POLYMYXIN B/HYDROCORTISONE-TRIPLE ANTIBIOTIC OINTMENT DONOR TUBE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,3290,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8CE96015-D83F-4FB9-937A-41A5E342B141,'NEVIRAPINE-NVP10MG/ML 10MG/ML','NEVIRAPINE-NVP10MG/ML 10MG/ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,44FC5D16-12E8-4E93-9796-0015B007ADD7,1153,Drug,NVP,d8701763-151e-4b8f-9661-af9c044f5f81,
BA8BF859-C080-40D3-9702-E4245E513566,'NIFEDIPINE-TABS NIFEDIPINE RETAR GOK 20MG','NIFEDIPINE-TABS NIFEDIPINE RETAR GOK 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,1661,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
674ED8B1-6A59-4CC0-BCA9-28AEE7FAF0E9,'NIFEDIPINE-TABS NIFEDIPINE RETAR LEWA 20MG','NIFEDIPINE-TABS NIFEDIPINE RETAR LEWA 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,1662,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1CF8A9A0-8DAB-450B-8830-FAA980A5B00D,'NON ABSORBABLE SUTURE-ETHILON  N/A','NON ABSORBABLE SUTURE-ETHILON  N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1781,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
95F59BDB-8FA2-43D1-A096-22BFE8D021A8,'NON-ABSOBABLE - NYLON-SUTURE N/A','NON-ABSOBABLE - NYLON-SUTURE N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1823,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4E3DFC08-11C7-48BC-8BA9-5ACA8CA7D077,'NORFLOXACINE-TABS NORFLOXACIN LEWA 400MG','NORFLOXACINE-TABS NORFLOXACIN LEWA 400MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1659,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4DE53F23-ED82-4C9C-9B12-5C37D6EB3373,'NYSTATIN-NYSTATIN ORAL DROPS GOK DROPS','NYSTATIN-NYSTATIN ORAL DROPS GOK DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,1371,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D516A60D-91C6-4173-9F0A-F7902CCF87F1,'NYSTATIN-NYSTATIN ORAL LEWA DROPS','NYSTATIN-NYSTATIN ORAL LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9EE8FDD0-2CBF-45B8-AF57-AC6813C7A218,2172,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E3E2FDA2-E5AB-4A57-A6F1-C660D232BD03,'OFLOXACIN EYE-AUROFLOX DROPS LEWA .3%','OFLOXACIN EYE-AUROFLOX DROPS LEWA .3%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2159,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E78FE07A-CCB7-4E56-9FD2-F05A26C2C910,'OLANZAPINE-OLANZAPINE TABS LEWA 10MG','OLANZAPINE-OLANZAPINE TABS LEWA 10MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,085EA9E2-5C87-40EC-B7A5-5622B1CEDE5C,3279,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8484B059-CAD8-41D2-B637-B89D78395F17,'OMEPRAZOLE-CAPS OMEPRAZOLE GOK 20MG','OMEPRAZOLE-CAPS OMEPRAZOLE GOK 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1322,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
68C92FC9-CCEE-4358-B459-659EA06D1E7E,'OMEPRAZOLE-CAPS OMEPRAZOLE-LEWA 20MG','OMEPRAZOLE-CAPS OMEPRAZOLE-LEWA 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1359,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
DDF4A0F6-0798-44C7-A924-3094623D453B,'OMEPRAZOLE-OMEPRAZOLE IV GOK 40MG','OMEPRAZOLE-OMEPRAZOLE IV GOK 40MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,3382,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5C310D8C-8DBE-44A0-9598-73B23B2561D3,'OMEPRAZOLE-TABS OMEPRAZOLE 20MGS GOK 20MG','OMEPRAZOLE-TABS OMEPRAZOLE 20MGS GOK 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1457,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
999C0FAF-8A5A-4D3D-93B5-AC5748CF433E,'ONDANSETRON-EMADON SYRUP LEWA 2MG/5ML','ONDANSETRON-EMADON SYRUP LEWA 2MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A4A21EE8-F21A-4CDF-AE8F-2CAA207D805E,4402,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
90D0E967-D616-4D28-ADDF-C5005CF8320E,'ONDANSETRON-ONDANSETRON INJ GOK 2MG/ML','ONDANSETRON-ONDANSETRON INJ GOK 2MG/ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A4A21EE8-F21A-4CDF-AE8F-2CAA207D805E,9424,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C8A04B35-007A-44AB-927E-15EB93842663,'ORNIDAZOLE-ORNIDAZOLE TABS LEWA 500MG','ORNIDAZOLE-ORNIDAZOLE TABS LEWA 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,245AD8E4-A721-436B-ADD7-E2F66FEC4B5D,3333,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
99E37305-2139-43EA-A1A5-E643897A0FF7,'ORS/ZINC-DIAGONEKIT GOK 4SACHETS/10TABS','ORS/ZINC-DIAGONEKIT GOK 4SACHETS/10TABS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,D1E2986B-98A0-422B-A8A5-E3782C03C1AF,2196,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8ABE472C-C6AB-4626-9A43-168F69CF460F,'OXCARBAZEPINE-TRILEPTAL TABS LEWA 300MG','OXCARBAZEPINE-TRILEPTAL TABS LEWA 300MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,2190,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
009721C0-568E-453C-8633-00AEC0335ADA,'OXYGEN-NEONATE MASK GOK  PACK','OXYGEN-NEONATE MASK GOK  PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,9425,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
721CAF16-B57E-46A2-AD53-935FA86820E8,'OXYGEN-OXYGEN  ','OXYGEN-OXYGEN  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,835,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
ECA1E70E-E023-4A61-9E32-082ED06B2386,'PADS-MATERNITY GOK PACK','PADS-MATERNITY GOK PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,9436,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
184B480E-30ED-417B-B452-0DA92D7F076D,'PADS-MATERNITY PIECE','PADS-MATERNITY PIECE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,2226,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3724FA05-FECC-40B3-9DEB-F3F447BC3E27,'PANTOPRAZOLE-PANTOCID IV INJ LEWA 40MG','PANTOPRAZOLE-PANTOCID IV INJ LEWA 40MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,3332,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7C5E952A-2CEE-4429-B70B-C263C6CCA42B,'PARACETAMOL/CHLORZOXAZONE-MYOSPAZ TABS LEWA 500/250MG','PARACETAMOL/CHLORZOXAZONE-MYOSPAZ TABS LEWA 500/250MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A3B49510-49FA-48D3-A1E1-579501EA1121,9430,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
F9E3BA3F-F646-4991-8EF0-A2D72B4A4225,'PENICILLIN G-BENZYL PENICILLIN GOK 1MEGA','PENICILLIN G-BENZYL PENICILLIN GOK 1MEGA',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1991,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
6E255856-D0A6-4A0E-B202-51E608E4C4EE,'PENICILLIN G-BENZYL PENICILLIN GOK 5MEGA','PENICILLIN G-BENZYL PENICILLIN GOK 5MEGA',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1987,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
10A7C1BC-480D-45D3-AE9B-8E82CC1C7FCA,'PENICILLIN G-INJ BENZATHINE 2.4 GOK IM INJECTION','PENICILLIN G-INJ BENZATHINE 2.4 GOK IM INJECTION',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1414,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C3321219-851C-41CB-B74A-C5CD27333247,'PENICILLIN G-INJ BENZATHINE 2.4 LEWA IM INJECTION','PENICILLIN G-INJ BENZATHINE 2.4 LEWA IM INJECTION',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1475,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
016E788C-F095-4C22-ABB7-A9780DB47EF5,'PETROLEUM JELLY-PETROLEUM JELLY LEWA 100G','PETROLEUM JELLY-PETROLEUM JELLY LEWA 100G',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,3280,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
99525A88-8398-4AEA-8F8F-433A73BE5766,'PHENOBARBITONE-PHENOBARBITONE INJ GOK 200MG/ML','PHENOBARBITONE-PHENOBARBITONE INJ GOK 200MG/ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,3287,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D0D448A0-007A-462E-BE35-76ADDC761FC3,'PHENOBARBITONE-PHENOBARBITONE TAB LEWA 30MG','PHENOBARBITONE-PHENOBARBITONE TAB LEWA 30MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,2216,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
28AB2DDD-3B39-44C5-ABAF-14F4F51A068D,'PHENOBARBITONE-PHENOBARBITONE TABS GOK 30MG','PHENOBARBITONE-PHENOBARBITONE TABS GOK 30MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,3286,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D62189D1-A335-49AE-BA32-A4794539C75B,'PHENOBARBITONE-TABS PHENORBARBITONE LEWA 20MG','PHENOBARBITONE-TABS PHENORBARBITONE LEWA 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,1646,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
897FE2D3-D59E-425F-9324-1141E61C174D,'PHENYTOIN-CAPS PHENYTOIN 100MGS  - LEWA 100MG','PHENYTOIN-CAPS PHENYTOIN 100MGS  - LEWA 100MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,1338,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1E9A0EE4-44DB-4130-AD34-B6B4BE292F12,'PHENYTOIN-CAPS PHENYTOIN 100MGS GOK 100MG','PHENYTOIN-CAPS PHENYTOIN 100MGS GOK 100MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,1336,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BD717255-E303-48B7-8FCC-8CB6B8E9578C,'PHYTAMENADIONE-VITAMIN K LEWA 2MG','PHYTAMENADIONE-VITAMIN K LEWA 2MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DC0FFA74-63A5-496E-9D6E-9E6BDE25204B,2131,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
21D5A8C3-56FB-4582-9B6B-72AAFEE5DDDE,'PINE/EUCALYPTUS/PEPPERMINT/CAJEPUT-NASAL EMOLIENT DONOR SPRAY','PINE/EUCALYPTUS/PEPPERMINT/CAJEPUT-NASAL EMOLIENT DONOR SPRAY',8bfde5a4-e278-4071-98dd-9d2fc24e1345,11D87809-B71A-4C6E-A136-FAAE51EB33EE,2220,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5899A6BD-8C5B-44B3-9DF5-09782C2C0CF8,'PLASTERS-BAND AID ALL SIZES  ','PLASTERS-BAND AID ALL SIZES  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,683,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1A8B6FF7-69C9-4747-B1A2-FDDDA7DA4333,'PLASTERS-STERI STRIPS N/A','PLASTERS-STERI STRIPS N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1786,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
EDC4AC73-1C2E-459B-AAA2-52E5D97393A6,'POLYACRYLIC ACID-SICCAPOS GEL LEWA TUBE','POLYACRYLIC ACID-SICCAPOS GEL LEWA TUBE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2154,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
907DDBCB-8CBE-43D7-928F-B24D2579DE54,'POTASSIUM PERMANGANET-KMNO4 LEWA POWDER','POTASSIUM PERMANGANET-KMNO4 LEWA POWDER',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,2214,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
36C44CE5-BAEB-43D9-B3EC-D348F6D3FAE1,'PREDNISOLONE OPHTHALMIC-PREDNISOLONE EYE LEWA DROPS','PREDNISOLONE OPHTHALMIC-PREDNISOLONE EYE LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,B871A489-7D8A-4302-BE10-7D6330FC3908,2098,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
7AE624EB-7893-45F4-A664-A531786B8B1E,'PREDNISOLONE-TABS PREDNISOLONE GOK 5MG','PREDNISOLONE-TABS PREDNISOLONE GOK 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,ADC98DD4-A120-4664-81A3-974CCCCAB024,1638,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C592D2A0-4355-4CE5-A06C-1067554310F2,'PREDNISOLONE-TABS PREDNISOLONE LEWA 5MG','PREDNISOLONE-TABS PREDNISOLONE LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,ADC98DD4-A120-4664-81A3-974CCCCAB024,1639,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E8C6C724-CD51-4627-8AC3-57CF3ED7FDE6,'PREGABALIN-LYRICA LEWA 150MG','PREGABALIN-LYRICA LEWA 150MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,765872A6-8058-446F-BE2E-7200CE78E91C,2105,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
41625B54-038C-4491-914A-29BC080A409D,'PREGABALIN-LYRICA TABS LEWA 75MG','PREGABALIN-LYRICA TABS LEWA 75MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,765872A6-8058-446F-BE2E-7200CE78E91C,3325,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
73CBCDFB-0FDB-4BB2-827A-10628EFBC272,'PREGABALIN-PREGABALIN CAPS GOK 75MG','PREGABALIN-PREGABALIN CAPS GOK 75MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,765872A6-8058-446F-BE2E-7200CE78E91C,9426,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
EAF2D134-FC08-4A0D-A8A0-66BB73094C0B,'PROMETHAZINE-SRY PROMETHAZINE LEWA 5MG/5ML','PROMETHAZINE-SRY PROMETHAZINE LEWA 5MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A4A21EE8-F21A-4CDF-AE8F-2CAA207D805E,1637,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
AF2E928E-DA27-4BEA-9595-0321189F68AD,'PROMETHAZINE-TABS PROMETHAZINE LEWA 25MG','PROMETHAZINE-TABS PROMETHAZINE LEWA 25MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A4A21EE8-F21A-4CDF-AE8F-2CAA207D805E,1698,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9B3AB598-BDF5-4B9B-ACB9-D7EDC5B1E53E,'PROTEIN KIT-TOTAL PROTEIN KIT N/A','PROTEIN KIT-TOTAL PROTEIN KIT N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1833,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
74872D83-35AA-4780-B6F2-558569627803,'PYRIDOXINE-PYRIDOXINE CCC 50MG','PYRIDOXINE-PYRIDOXINE CCC 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,2E2DE5FE-57A3-47ED-B7A1-80AB02953A24,2210,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BD0A903E-7766-4C0A-B0BC-F5448517434E,'PYRIDOXINE-PYRIDOXINE CCC TABS 25MG','PYRIDOXINE-PYRIDOXINE CCC TABS 25MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,2E2DE5FE-57A3-47ED-B7A1-80AB02953A24,3307,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
966A7667-9946-4AD3-86BC-CF13EB7C74B2,'PYRIDOXINE-PYRIDOXINE TABS DONOR 50MG','PYRIDOXINE-PYRIDOXINE TABS DONOR 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,2E2DE5FE-57A3-47ED-B7A1-80AB02953A24,3392,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C17080D8-C32B-4B64-A255-F0385C03151D,'PYRIDOXINE-PYRIDOXINE TABS LEWA 50MG','PYRIDOXINE-PYRIDOXINE TABS LEWA 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,2E2DE5FE-57A3-47ED-B7A1-80AB02953A24,2060,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B5503307-5349-4FB9-835B-647F1B515DC8,'RABIES VACCINE-ANTI RABIES VACCINE GOK 2.5I.U','RABIES VACCINE-ANTI RABIES VACCINE GOK 2.5I.U',8bfde5a4-e278-4071-98dd-9d2fc24e1345,39AF9E63-ABDB-4EBA-8B57-135D4BF13AF3,3355,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9BA4657E-0877-4A3B-8E29-961A0469ADE3,'RABIES VACCINE-ANTIRABIES DONOR 2.5I.U','RABIES VACCINE-ANTIRABIES DONOR 2.5I.U',8bfde5a4-e278-4071-98dd-9d2fc24e1345,39AF9E63-ABDB-4EBA-8B57-135D4BF13AF3,3318,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5CADF374-FB83-4F5F-A0AF-E3E045FC8DE5,'RABIES VACCINE-RABIES LEWA 2.5I.U','RABIES VACCINE-RABIES LEWA 2.5I.U',8bfde5a4-e278-4071-98dd-9d2fc24e1345,39AF9E63-ABDB-4EBA-8B57-135D4BF13AF3,2181,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B09C4308-25F9-4300-A72F-FBD74B8F697B,'RALTEGRAVIR-400MG','RALTEGRAVIR-400MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,44FC5D16-12E8-4E93-9796-0015B007ADD7,6410,Drug,RAL,d8701763-151e-4b8f-9661-af9c044f5f81,
F737447C-71C8-4119-A4BD-D8FFE61B9691,'RANITIDINE-INJ RANITIDINE (AMPULES) LEWA 25MG/1ML','RANITIDINE-INJ RANITIDINE (AMPULES) LEWA 25MG/1ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1510,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BDE5B82B-C784-4E19-BFFD-C806D1F66DD9,'RANITIDINE-INJ RANITIDINE GOK 50MG/1ML','RANITIDINE-INJ RANITIDINE GOK 50MG/1ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,238EF3E4-1276-4A42-B763-0AF978BA0D59,1443,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
